task_id,name,activity,module_count,scenario_count,phases,substrates,qts,buckets,methods,coatings,flags
TSK_DUST_WIPE_INTERSTAGE_LF,Clean Interstage Dust (LF),Dust Wipe,0,0,,,,,,,ORPHAN
TSK_DUST_WIPE_LF,Dust Wipe (LF),Dust Wipe,52,169,interstage;prep,baseboard;chair_rail;crown;door_casing;door_frame;int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,QT3;QT4;QT5,nc_interior,brush;spray,paint;prime;stain,MULTI_PHASE|MULTI_SUBSTRATE|PI_INT_PREFIX_DUPE
TSK_DUST_WIPE_SF,Dust Wipe (SF),Dust Wipe,6,12,interstage;prep,int_wainscot;int_wood_ceiling;int_wood_wall;wainscot;wood_ceiling;wood_wall,QT3;QT4;QT5,nc_interior,brush;spray,paint;stain;stain_only,MULTI_PHASE|MULTI_SUBSTRATE|PI_INT_PREFIX_DUPE
TSK_DUST_WIPE_WALL,Dust Wipe Wall Surface,Dust Wipe,1,7,prep,drywall,QT3;QT4;QT5,nc_interior,roll;spray;spray_backroll,paint,
TSK_DWRP_ADHESION,Adhesion Test,,1,2,prep,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_ASSESS,Condition Assessment,,1,2,prep,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_ASSESS_ADHESION,Adhesion Test (ASTM D3359),,1,2,setup,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_DWRP_ASSESS_COATING_ID,Coating Identification — Latex vs Oil,,1,2,setup,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_DWRP_ASSESS_CONDITION,Visual Condition Scan,,1,2,setup,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_DWRP_COATING_ID,Coating ID,,1,2,prep,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_DUST,Dust Cleanup,,1,2,prep,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_DUST_CLEANUP,Prep Dust Cleanup,,1,2,prep,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_DWRP_EQUIP_CLEAN,Clean Equipment,,1,2,cleanup,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_FILL,Fill/Spackle,,1,2,prep,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_FILL_PATCH,Fill/Patch Damaged Areas,,1,2,prep,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_DWRP_FINAL_INSPECT,Final Inspection,Final Inspect,2,4,cleanup,drywall_wall;int_drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,PI_INT_PREFIX_DUPE
TSK_DWRP_FINAL_TOUCHUP,Final Touch-Up,,2,4,cleanup,drywall_wall;int_drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED|PI_INT_PREFIX_DUPE
TSK_DWRP_FINISH_BRUSH,Finish 1 - Brush,,1,2,finish,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_FINISH_BRUSH_C2,Finish 2 - Brush,,1,2,finish,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_FINISH_ROLL,Finish 1 - Roll,,1,2,finish,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_FINISH_ROLL_C1,Roll Finish Coat 1,,1,2,apply,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_DWRP_FINISH_ROLL_C2,Finish 2 - Roll,,2,4,apply;finish,drywall_wall;int_drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED|MULTI_PHASE|PI_INT_PREFIX_DUPE
TSK_DWRP_FINISH_SPRAY,Finish 1 - Spray,,1,2,finish,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_FINISH_SPRAY_C1,Spray Finish Coat 1,,1,2,apply,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_DWRP_FINISH_SPRAY_C2,Finish 2 - Spray,,2,4,apply;finish,drywall_wall;int_drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED|MULTI_PHASE|PI_INT_PREFIX_DUPE
TSK_DWRP_FULL_PRIME_ROLL,Full Prime - Roll,Roll Prime,1,2,prime,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,
TSK_DWRP_FULL_PRIME_SPRAY,Full Prime - Spray,Spray Prime,1,2,prime,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,
TSK_DWRP_INSPECT,Interstage Inspection,,1,2,interstage,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_INTERSTAGE_INSPECT,Interstage Inspection,,1,2,interstage,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_DWRP_INTERSTAGE_TOUCHUP,Interstage Touch-Up,,1,2,interstage,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_DWRP_INTER_TOUCHUP,Interstage Touch-Up,,1,2,interstage,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_PRIME_BRUSH,Prime - Brush,Brush Prime,1,1,prime,int_drywall_wall,QT3;QT4,rp_interior,,,
TSK_DWRP_PRIME_ROLL,Prime - Roll,Roll Prime,1,1,prime,int_drywall_wall,QT3;QT4,rp_interior,,,
TSK_DWRP_PRIME_SPRAY,Prime - Spray,Spray Prime,1,1,prime,int_drywall_wall,QT3;QT4,rp_interior,,,
TSK_DWRP_PROTECT_TEARDOWN,Protection Material Removal,,1,2,cleanup,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_DWRP_SAND,Sand/Scuff,,1,2,prep,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_SAND_SCUFF,Sand/Scuff Sound Paint for Adhesion,,1,2,prep,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_DWRP_SCRAPE,Scrape Failing Paint,,1,2,prep,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_SCRAPE_FAILING,Scrape Loose & Failing Paint,,1,2,prep,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_DWRP_SITE_CLEANUP,Site Cleanup,,1,2,cleanup,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_DWRP_SPOT_PRIME,Spot Prime Scraped/Repaired Areas,Spot Prime,1,2,prime,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,
TSK_DWRP_WASH,Wash/Clean,,1,2,prep,int_drywall_wall,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_DWRP_WASH_CLEAN,Wash/Clean Surface,,1,2,prep,drywall_wall,QT3;QT4;QT5,rp_interior,brush_roll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_CAULK_JOINTS,Caulk Siding-to-Trim Joints,Caulk Joints,1,6,prep,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,
TSK_ENSD_DUST_CLEANUP,Prep Dust Cleanup,,1,6,prep,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_EQUIPMENT_SETUP_BRUSH,Brush/Roll Equipment Setup,,1,6,setup,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_EQUIPMENT_SETUP_SPRAY,Spray Equipment Setup,,1,6,setup,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_FINAL_INSPECT,Final Walkthrough Inspection,Final Inspect,1,6,cleanup,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,
TSK_ENSD_FINAL_TOUCHUP,Final Touch-Up,,1,6,cleanup,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_FINISH_BACKROLL,Finish Coat 1 — Backroll,,1,6,finish,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_FINISH_BACKROLL_COAT2,Finish Coat 2 — Backroll,,1,6,finish,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_FINISH_BRUSH_ROLL,Finish Coat 1 — Brush/Roll,,1,6,finish,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_FINISH_BRUSH_ROLL_COAT2,Finish Coat 2 — Brush/Roll,,1,6,finish,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_FINISH_SPRAY,Finish Coat 1 — Spray,,1,6,finish,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_FINISH_SPRAY_COAT2,Finish Coat 2 — Spray,,1,6,finish,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_FIXTURE_MASK,Fixture and Utility Masking,,1,6,setup,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_HARDSCAPE_PROTECT,Hardscape Protection Setup,,1,6,setup,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_INSPECT,Interstage Inspection,,1,6,interstage,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_LANDSCAPE_PROTECT,Landscape Protection Setup,,1,6,setup,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_MOISTURE_CHECK,Moisture Content Verification,,1,6,prep,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_PRIME_BACKROLL,Prime Coat — Backroll,,1,3,prime,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_PRIME_BRUSH_ROLL,Prime Coat — Brush/Roll,Brush Prime,1,3,prime,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,
TSK_ENSD_PRIME_SPRAY,Prime Coat — Spray,Spray Prime,1,3,prime,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,
TSK_ENSD_PROTECT_TEARDOWN,Protection Material Removal,,1,6,cleanup,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_SCUFF_SAND,Scuff Sand for Adhesion,,1,6,prep,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_SITE_CLEANUP,Site Debris Cleanup,,1,6,cleanup,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_TOUCHUP,Interstage Touch-Up,,1,6,interstage,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_ENSD_WASH,Low-Pressure Wash,,1,6,prep,ext_eng_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_CAULK_REPAIR,Caulk Replacement at Siding-to-Trim Joints,,1,6,prep,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_COATING_ID,Existing Coating Identification,,1,6,prep,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_CONDITION_ASSESS,Condition Assessment — DSD Rating & Adhesion,,1,6,prep,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_CUSTOMER_WALKTHROUGH,Customer Walkthrough,,1,6,cleanup,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_DEGLOSS_SCUFF,Degloss/Scuff Existing Paint,,1,6,prep,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_DUST_CLEANUP,Prep Dust Cleanup,,1,6,prep,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_EQUIPMENT_SETUP_BRUSH,Brush/Roll Equipment Setup,,1,6,setup,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_EQUIPMENT_SETUP_SPRAY,Spray Equipment Setup,,1,6,setup,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_FINAL_INSPECT,Final Walkthrough Inspection,Final Inspect,1,6,cleanup,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,
TSK_EWRP_FINAL_TOUCHUP,Final Touch-Up,,1,6,cleanup,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_FINISH_BACKROLL,Finish Coat 1 — Backroll,,1,6,finish,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_FINISH_BACKROLL_COAT2,Finish Coat 2 — Backroll,,1,6,finish,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_FINISH_BRUSH_ROLL,Finish Coat 1 — Brush/Roll,,1,6,finish,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_FINISH_BRUSH_ROLL_COAT2,Finish Coat 2 — Brush/Roll,,1,6,finish,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_FINISH_SPRAY,Finish Coat 1 — Spray,,1,6,finish,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_FINISH_SPRAY_COAT2,Finish Coat 2 — Spray,,1,6,finish,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_FIXTURE_MASK,Fixture and Utility Masking,,1,6,setup,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_HARDSCAPE_PROTECT,Hardscape Protection,,1,6,setup,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_INSPECT,Interstage Inspection,,1,6,interstage,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_LANDSCAPE_PROTECT,Landscape Perimeter Protection,,1,6,setup,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_LEAD_EVALUATE,Lead Paint Evaluation (Pre-1978),,1,6,prep,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_MC_TEST,Moisture Content Testing,,1,6,prep,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_MOISTURE_CHECK,Moisture Content Verification,,1,6,prep,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_PRIME_BACKROLL,State-Driven Primer — Backroll,,1,3,prime,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_PRIME_BONDING_SPOT,Spot Bonding Primer on Exposed ExpertFinish Areas,,1,3,prime,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_PRIME_BRUSH_ROLL,State-Driven Primer — Brush/Roll,Brush Prime,1,3,prime,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,
TSK_EWRP_PRIME_SPRAY,State-Driven Primer — Spray,Spray Prime,1,3,prime,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,
TSK_EWRP_PROTECT_TEARDOWN,Protection Material Removal,,1,6,cleanup,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_RRP_CONTAINMENT_SETUP,RRP Exterior Containment Setup,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_EWRP_RRP_CONTAINMENT_TEARDOWN,RRP Exterior Containment Teardown,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_EWRP_RRP_HEPA_VACUUM,HEPA Vacuum After Paint Disturbance,Vacuum Dust,1,0,prep,,,,,,NO_SUBSTRATE
TSK_EWRP_RRP_LEAD_SCREEN,Lead Screening Test (XRF or Swab),,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_EWRP_RRP_WET_SCRAPE,RRP Wet Scraping Method,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_EWRP_SCRAPE_FEATHER,Scrape and Feather Failing/Peeling Paint,,1,6,prep,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_SITE_CLEANUP,Site Debris Cleanup,,1,6,cleanup,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_TOUCHUP,Interstage Touch-Up,,1,6,interstage,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_EWRP_WASH,Low-Pressure Wash,,1,6,prep,ext_eng_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_FCRP_CAULK_REPAIR,Caulk Replacement at Siding-to-Trim Joints,,1,4,prep,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_COATING_ID,Existing Coating Identification,,1,4,prep,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_CONDITION_ASSESS,Condition Assessment — DSD Rating & Adhesion,,1,4,prep,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_CUSTOMER_WALKTHROUGH,Customer Walkthrough,,1,4,cleanup,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_DEGLOSS_SCUFF,Degloss/Scuff Existing Paint,,1,4,prep,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_DUST_CLEANUP,Prep Dust Cleanup,,1,4,prep,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_EQUIPMENT_SETUP_BRUSH,Brush/Roll Equipment Setup,,1,4,setup,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_EQUIPMENT_SETUP_SPRAY,Spray Equipment Setup,,1,4,setup,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_FINAL_INSPECT,Final Walkthrough Inspection,Final Inspect,1,4,cleanup,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,
TSK_FCRP_FINAL_TOUCHUP,Final Touch-Up,,1,4,cleanup,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_FINISH_BRUSH_ROLL,Finish Coat 1 — Brush/Roll,,1,4,finish,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_FINISH_BRUSH_ROLL_COAT2,Finish Coat 2 — Brush/Roll,,1,4,finish,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_FINISH_SPRAY,Finish Coat 1 — Spray,,1,4,finish,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_FINISH_SPRAY_COAT2,Finish Coat 2 — Spray,,1,4,finish,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_FIXTURE_MASK,Fixture and Utility Masking,,1,4,setup,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_HARDSCAPE_PROTECT,Hardscape Protection,,1,4,setup,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_INSPECT,Interstage Inspection,,1,4,interstage,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_LANDSCAPE_PROTECT,Landscape Protection,,1,4,setup,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_LEAD_EVALUATE,Lead Paint Evaluation (Pre-1978),,1,4,prep,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_PRIME_BRUSH_ROLL,State-Driven Primer — Brush/Roll,Brush Prime,1,2,prime,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,
TSK_FCRP_PRIME_SPRAY,State-Driven Primer — Spray,Spray Prime,1,2,prime,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,
TSK_FCRP_PROTECT_TEARDOWN,Protection Material Removal,,1,4,cleanup,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_RRP_CONTAINMENT_SETUP,RRP Containment Setup,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_FCRP_RRP_CONTAINMENT_TEARDOWN,RRP Containment Teardown,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_FCRP_RRP_HEPA_VACUUM,HEPA Vacuum,Vacuum Dust,1,0,prep,,,,,,NO_SUBSTRATE
TSK_FCRP_RRP_LEAD_SCREEN,Lead Screening Test,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_FCRP_RRP_WET_SCRAPE,RRP Wet Scraping,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_FCRP_SCRAPE_FEATHER,Scrape and Feather Failing Paint,,1,4,prep,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_SITE_CLEANUP,Site Debris Cleanup,,1,4,cleanup,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_TOUCHUP,Interstage Touch-Up,,1,4,interstage,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCRP_WASH,Low-Pressure Wash,,1,4,prep,ext_fc_siding,QT2;QT3;QT4,rp_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCSD_CAULK_JOINTS,Caulk Siding-to-Trim Joints,Caulk Joints,1,4,prep,ext_fc_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray,paint,
TSK_FCSD_DUST_CLEANUP,Prep Dust Cleanup,,1,4,prep,ext_fc_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCSD_EQUIPMENT_SETUP_BRUSH,Brush/Roll Equipment Setup,,1,4,setup,ext_fc_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCSD_EQUIPMENT_SETUP_SPRAY,Spray Equipment Setup,,1,4,setup,ext_fc_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
TSK_FCSD_FINAL_INSPECT,Final Walkthrough Inspection,Final Inspect,1,4,cleanup,ext_fc_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray,paint,
TSK_FCSD_FINAL_TOUCHUP,Final Touch-Up,,1,4,cleanup,ext_fc_siding,QT2;QT3;QT4,nc_exterior,brush_roll;spray,paint,ACTIVITY_UNMATCHED
